"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
10368,1989,"CA","CDF CAL FIRE (State)","RRU"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",4579.358,NA,NA,NA,"00000000",NA,"1980-1989",26964457,24853.599948815,-116.829477296454,33.8932449313708,NA
10371,1989,"CA","CDF CAL FIRE (State)","BEU","MOLERA #2","00001401",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",2745.283,NA,NA,NA,"00000000",NA,"1980-1989",17134142.7617188,24733.3405347249,-121.815711323654,36.2885192087225,NA
10373,1989,"CA","CDF CAL FIRE (State)","FKU","RED MOUNTAIN","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",2483.625,NA,NA,NA,"00000000",NA,"1980-1989",15721549.3203125,20478.6984602175,-119.380402272276,36.8388327543303,NA
10382,1989,"CA","CDF CAL FIRE (State)","RRU","PARK","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",1049.143,NA,NA,NA,"00000000",NA,"1980-1989",6188620.10546875,14383.7334843367,-117.291685956753,33.9696528271317,NA
10384,1989,"CA","CDF CAL FIRE (State)","RRU","RIVER","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",961.5416,NA,NA,NA,"00000000",NA,"1980-1989",5671468.94921875,13201.30371757,-117.492254700958,33.9665185103333,NA
10389,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",652.2456,NA,NA,NA,"00000000",NA,"1980-1989",3864992.7578125,9700.57630054186,-117.214536966198,34.1644352521842,NA
10406,1989,"CA","CDF CAL FIRE (State)","RRU"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",347.4855,NA,NA,NA,"00000000",NA,"1980-1989",2049577.953125,6714.43804612372,-117.153628881297,33.9665419865637,NA
10413,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",261.4356,NA,NA,NA,"00000000",NA,"1980-1989",1549255.8828125,4963.98823364129,-117.011805245465,34.1664955822143,NA
10418,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",224.7605,NA,NA,NA,"00000000",NA,"1980-1989",1330301.4140625,4384.03257991811,-117.120017858714,34.1146080047635,NA
10429,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",185.6783,NA,NA,NA,"00000000",NA,"1980-1989",1104733.6640625,4188.71121386212,-117.461159755512,34.3364159445369,NA
10432,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",176.3269,NA,NA,NA,"00000000",NA,"1980-1989",1029183.90234375,4498.04098114825,-116.849226401298,33.5126391900044,NA
10436,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",161.6789,NA,NA,NA,"00000000",NA,"1980-1989",958046.3828125,4341.87629789403,-117.240896034062,34.1640017586462,NA
10438,1989,"CA","CDF CAL FIRE (State)","RRU","CALIFORNIA","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",155.9802,NA,NA,NA,"00000000",NA,"1980-1989",915996.3046875,4357.08391444513,-117.041439446124,33.7777527771424,NA
10440,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",145.6945,NA,NA,NA,"00000000",NA,"1980-1989",850909.1953125,4630.13302610026,-116.84943897873,33.5393418999646,NA
10442,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",141.7804,NA,NA,NA,"00000000",NA,"1980-1989",841337.14453125,3900.6073935197,-117.393140519988,34.2248255895918,NA
10449,1989,"CA","CDF CAL FIRE (State)","RRU","RIVER","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",121.7549,NA,NA,NA,"00000000",NA,"1980-1989",717195.6015625,4159.18288772424,-117.616072262785,33.9094842611262,NA
10457,1989,"CA","CDF CAL FIRE (State)","RRU"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",89.28745,NA,NA,NA,"00000000",NA,"1980-1989",525993.8671875,4205.5896881466,-116.748440912181,33.9133763664827,NA
10467,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",67.17493,NA,NA,NA,"00000000",NA,"1980-1989",398690.375,2403.404190127,-117.409012216737,34.2318904844747,NA
10468,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",65.81236,NA,NA,NA,"00000000",NA,"1980-1989",391632.54296875,2330.34507601449,-117.474734365306,34.343686929653,NA
10479,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",42.89819,NA,NA,NA,"00000000",NA,"1980-1989",253829.1328125,2263.64515049786,-116.98953575567,34.1020786733177,NA
10480,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",41.44139,NA,NA,NA,"00000000",NA,"1980-1989",243164.1484375,2405.26856479998,-116.784447618769,33.7419886822771,NA
10481,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",40.60711,NA,NA,NA,"00000000",NA,"1980-1989",241572.20703125,1835.42654296411,-117.472211938504,34.3313886344683,NA
10490,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",25.72225,NA,NA,NA,"00000000",NA,"1980-1989",152673.88671875,1525.78083181194,-117.496515449581,34.2348071972109,NA
10494,1989,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",22.60847,NA,NA,NA,"00000000",NA,"1980-1989",133813.73828125,1388.13100894333,-117.128732218545,34.1145525895316,NA
10502,1989,"CA","CCO Contract County","LAC"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",13.61412,NA,NA,NA,"00000000",NA,"1980-1989",81148.0078125,1308.71014459107,-118.569957847348,34.4134501961624,NA
10507,1989,"CA","NPS National Park Service","YNP"," ","00000000",NA,NA,"Lightning",NA,"Suppression (Wildfire)",10.9938,NA,NA,NA,"00000127",NA,"1980-1989",70904.97265625,944.58695163362,-119.588155952138,37.5506618696716,NA
10516,1989,"CA","CCO Contract County","LAC"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",8.675638,NA,NA,NA,"00000000",NA,"1980-1989",51891.6796875,874.159572034453,-118.153767410174,34.5596243341899,NA
10519,1989,"CA","NPS National Park Service","YNP"," ","00000000",NA,NA,"Lightning",NA,"Suppression (Wildfire)",7.99396,NA,NA,NA,"00000096",NA,"1980-1989",52049.25,811.234440611592,-119.846070832606,37.9052306310407,NA
10533,1989,"CA","CCO Contract County","LAC"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",3.572471,NA,NA,NA,"00000000",NA,"1980-1989",21336.61328125,590.73736240624,-118.223121396762,34.4977257507465,NA
10447,1989,"CA","USF U.S. Forest Service","CNF","ORANGE","00000000",1989-01-12 08:00:00,NA,"Miscellaneous",NA,"Suppression (Wildfire)",123.9611,NA,NA,NA,"00000001",NA,"1980-1989",716496.38671875,3729.34840477062,-116.823913232454,33.0822263152354,3.50136718750002
