"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
10970,1987,"CA","NPS National Park Service","JTP","QUAIL","00008719",1987-05-09 07:00:00,1987-05-09 07:00:00,"Lightning","Unknown","Suppression (Wildfire)",170.2195,NA,NA,NA,"00000019",NA,"1980-1989",1005411.984375,4095.44503780992,-116.191193729361,34.0264606511347,22.38369140625
11031,1987,"CA","USF U.S. Forest Service","CNF","BANDY","00000000",1987-05-12 07:00:00,NA,"Miscellaneous",NA,"Suppression (Wildfire)",35.53049,NA,NA,NA,"00000003",NA,"1980-1989",205291.6875,2155.04012407513,-117.019163603784,33.0660077779768,16.805810546875
10850,1987,"CA","BLM Bureau of Land Management","BBD","STATECA 17","00000000",1987-05-14 07:00:00,1987-05-14 07:00:00,"Equipment Use","Unknown","Suppression (Wildfire)",2010.743,NA,NA,NA,"0000D016",NA,"1980-1989",12553611.3007812,17688.0604393027,-120.290578884599,36.3009612880532,24.377099609375
10893,1987,"CA","CDF CAL FIRE (State)","SLU","SLU-966","00000966",1987-05-14 07:00:00,NA,"Equipment Use",NA,"Suppression (Wildfire)",805.9953,NA,NA,NA,"00000152",NA,"1980-1989",4961808.828125,9668.46061135289,-120.201475218432,35.7422267068076,21.361474609375
10932,1987,"CA","CCO Contract County","LAC","THE VERDALE","00937624",1987-05-14 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",349.0032,NA,NA,NA,"00000787",NA,"1980-1989",2082419.546875,9373.67408343388,-118.670367422965,34.4572248922183,18.715966796875
10862,1987,"CA","CDF CAL FIRE (State)","FKU","NUNEZ","00004515",1987-05-19 07:00:00,NA,"Smoking",NA,"Suppression (Wildfire)",1479.219,NA,NA,NA,"00000075",NA,"1980-1989",9219155.78125,18813.8790092041,-120.444485545779,36.232526885384,14.65078125
10964,1987,"CA","CDF CAL FIRE (State)","NEU","CONOUCK","00001791",1987-05-23 07:00:00,NA,"Equipment Use",NA,"Suppression (Wildfire)",183.4526,NA,NA,NA,"00000323",NA,"1980-1989",1230936.65234375,5028.95683092389,-121.353507334407,38.999041952655,18.09755859375
10927,1987,"CA","USF U.S. Forest Service","LPF"," ","00000000",1987-05-25 07:00:00,1987-06-02 07:00:00,"Lightning","Unknown","Suppression (Wildfire)",372.7341,NA,NA,NA,"00000033",NA,"1980-1989",2230000.4453125,7095.91982486891,-119.066577653018,34.5701978039331,10.851953125
10949,1987,"CA","USF U.S. Forest Service","CNF","ASSIST #38","00000000",1987-05-28 07:00:00,NA,"Miscellaneous",NA,"Suppression (Wildfire)",226.2509,NA,NA,NA,"00000004",NA,"1980-1989",1309842.09375,5093.4877888125,-117.278295552591,33.1536704250042,14.4525390625
10870,1987,"CA","USF U.S. Forest Service","BDF","TRUCK","00000000",1987-05-31 07:00:00,1987-06-01 07:00:00,"Equipment Use","Unknown","Suppression (Wildfire)",1180.415,NA,NA,NA,"00000073",NA,"1980-1989",7010986.72265625,14306.8022967133,-117.439961393538,34.2630139112933,17.025048828125
10960,1987,"CA","CDF CAL FIRE (State)","BEU","MORSE","00000775",1987-05-31 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",190.33,NA,NA,NA,"00000000",NA,"1980-1989",1197000.81640625,5042.89272232664,-121.92669398303,36.5870319719662,11.544091796875
10882,1987,"CA","NPS National Park Service","KNP","HALSTEAD3","00000000",1987-06-01 07:00:00,1987-09-30 07:00:00,"Lightning","Unknown","Resource Benefit (Wildland Fire Use)",981.1725,NA,NA,NA,"00000032",NA,"1980-1989",6176011.546875,15126.0221447517,-118.792418974865,36.6206752718833,7.82338867187502
11009,1987,"CA","BLM Bureau of Land Management","BBD","PO70CREEK","00000000",1987-06-01 07:00:00,1987-06-01 07:00:00,"Miscellaneous","Unknown","Suppression (Wildfire)",65.97687,NA,NA,NA,"0000D024",NA,"1980-1989",404146.05078125,2847.87384281543,-119.081274470135,35.5416416421483,19.8880859375
10955,1987,"CA","CCO Contract County","LAC","PINE CANYON","00927713",1987-06-02 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",204.3331,NA,NA,NA,"00000687",NA,"1980-1989",1227789.515625,6081.25305477584,-118.677941428145,34.7511474007528,17.540673828125
11019,1987,"CA","USF U.S. Forest Service","CNF","OTAY #3","00000000",1987-06-02 07:00:00,NA,"Miscellaneous",NA,"Suppression (Wildfire)",54.71278,NA,NA,NA,"00000005",NA,"1980-1989",312951.08984375,2491.955595233,-116.901962089609,32.6138409059113,17.602197265625
11023,1987,"CA","USF U.S. Forest Service","CNF","ASSIST #65","00000000",1987-06-04 07:00:00,NA,"Miscellaneous",NA,"Suppression (Wildfire)",47.66436,NA,NA,NA,"00000006",NA,"1980-1989",274616.6171875,3217.46467437364,-117.207633815017,32.9391551316253,16.770654296875
11000,1987,"CA","USF U.S. Forest Service","CNF","PALA #2","00000000",1987-06-08 07:00:00,NA,"Miscellaneous",NA,"Suppression (Wildfire)",84.72939,NA,NA,NA,"00000007",NA,"1980-1989",492673.58984375,2798.5628039409,-117.122767406764,33.3462895709305,16.326806640625
10908,1987,"CA","USF U.S. Forest Service","SQF"," ","00000000",1987-06-10 07:00:00,1987-06-11 07:00:00,"Arson","Unknown","Suppression (Wildfire)",561.7554,NA,NA,NA,"00000050",NA,"1980-1989",3435273.94140625,11088.2613503568,-118.742450530518,35.4733185077656,19.941552734375
10880,1987,"CA","USF U.S. Forest Service","TOI"," ","00000000",1987-06-13 07:00:00,1987-06-13 07:00:00,"Lightning",NA,"Suppression (Wildfire)",1000.959,NA,NA,NA,"00000032",NA,"1980-1989",6844068.4453125,13004.9899775937,-120.081208950424,39.6633466772103,16.699853515625
10864,1987,"CA","CDF CAL FIRE (State)","RRU","VERBNIA-STATE 820","00018232",1987-06-14 07:00:00,NA,"Miscellaneous",NA,"Suppression (Wildfire)",1317.826,NA,NA,NA,"00000820",NA,"1980-1989",7760524.47265625,16544.9361391866,-116.710920067851,33.8977872346979,19.090966796875
11044,1987,"CA","USF U.S. Forest Service","SRF","SCORPION","00000000",1987-06-16 07:00:00,1987-06-20 07:00:00,"Campfire","Unknown","Suppression (Wildfire)",19.91492,NA,NA,NA,"00000026",NA,"1980-1989",143608.29296875,1345.07991360455,-123.698701932429,41.4575345070897,7.92885742187502
10860,1987,"CA","USF U.S. Forest Service","CNF","ASSIST #79","00000000",1987-06-18 07:00:00,NA,"Miscellaneous",NA,"Suppression (Wildfire)",1493.154,NA,NA,NA,"00000008",NA,"1980-1989",8594028.41015625,18750.0550338545,-117.022608508367,32.8938148668894,15.316552734375
10861,1987,"CA","USF U.S. Forest Service","SNF","CHAWANAKEE","00000000",1987-06-22 07:00:00,1987-06-26 07:00:00,"Miscellaneous",NA,"Suppression (Wildfire)",1487.008,NA,NA,NA,"00000087",NA,"1980-1989",9505847.171875,13784.6275311786,-119.313651099209,37.2153232568557,11.75869140625
10885,1987,"CA","CDF CAL FIRE (State)","FKU","FKU 5788","00005788",1987-06-22 07:00:00,NA,"Debris",NA,"Suppression (Wildfire)",938.5774,NA,NA,NA,"00011023",NA,"1980-1989",5828488.84375,18402.5288502286,-120.189381812491,36.0893665636811,18.77578125
10968,1987,"CA","BLM Bureau of Land Management","BBD","SAWMILL","00000000",1987-06-23 07:00:00,1987-06-24 07:00:00,"Playing with Fire","Unknown","Suppression (Wildfire)",174.3416,NA,NA,NA,"0000D036",NA,"1980-1989",1071615.30859375,4145.41453765601,-118.502407555235,35.6802145086708,17.00380859375
10947,1987,"CA","CDF CAL FIRE (State)","SLU","SLU-1366","00001366",1987-06-24 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",239.5414,NA,NA,NA,"00000000",NA,"1980-1989",1473879.69921875,8084.4834793596,-120.379975109202,35.7213139186026,22.583642578125
11024,1987,"CA","USF U.S. Forest Service","SQF"," ","00000000",1987-06-24 07:00:00,1987-06-25 07:00:00,"Equipment Use","Unknown","Suppression (Wildfire)",46.71891,NA,NA,NA,"00000066",NA,"1980-1989",287255.05859375,2515.01306795933,-118.201709161383,35.692921552227,17.76015625
10933,1987,"CA","CDF CAL FIRE (State)","LNU","HASWELL","00001850",1987-06-26 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",343.8031,NA,NA,NA,"00000195",NA,"1980-1989",2300899.2265625,6815.51384817718,-122.272564096729,38.906541583219,25.11025390625
10999,1987,"CA","NPS National Park Service","KNP","ASH MTN","00000000",1987-06-26 07:00:00,1987-06-27 07:00:00,"Arson","Unknown","Suppression (Wildfire)",89.41762,NA,NA,NA,"00000042",NA,"1980-1989",561110.0078125,5011.06255516853,-118.823350467922,36.5006370931446,17.8373046875
11047,1987,"CA","USF U.S. Forest Service","TNF","INDIAN","00000000",1987-06-26 07:00:00,1987-06-28 07:00:00,"Lightning",NA,"Suppression (Wildfire)",18.95248,NA,NA,NA,"00000086",NA,"1980-1989",127703.078125,1644.16824600517,-120.627325414658,39.1483470710389,18.517724609375
10984,1987,"CA","USF U.S. Forest Service","SRF","HORSE LINTO","00000000",1987-06-27 07:00:00,1987-06-28 07:00:00,"Miscellaneous","Unknown","Suppression (Wildfire)",122.479,NA,NA,NA,"00000028",NA,"1980-1989",871085,3312.74952539303,-123.608109727345,41.0022998574868,20.99892578125
10985,1987,"CA","USF U.S. Forest Service","SRF"," ","00000000",1987-06-27 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",122.4785,NA,NA,NA,"00501097",NA,"1980-1989",871455.21875,3313.45441571511,-123.617847931374,41.0165260156746,20.7884765625
10840,1987,"CA","NPS National Park Service","YNP","FROG","00000069",1987-06-28 07:00:00,1987-11-04 08:00:00,"Lightning","Other Imagery","Resource Benefit (Wildland Fire Use)",3838.912,NA,NA,NA,"00000069",NA,"1980-1989",25072799.0273438,32923.2790347941,-119.750482067529,38.0196377934539,12.381494140625
11074,1987,"CA","NPS National Park Service","KNP","LAUREL","00000000",1987-06-28 07:00:00,1987-07-25 07:00:00,"Lightning","Unknown","Resource Benefit (Wildland Fire Use)",5.339771,NA,NA,NA,"00000046",NA,"1980-1989",33420.2109375,895.265393784434,-118.421319651342,36.3980739897909,13.1029296875
11027,1987,"CA","USF U.S. Forest Service","CNF","POSER","00000000",1987-07-01 07:00:00,1987-07-01 07:00:00,"Miscellaneous","Unknown","Suppression (Wildfire)",39.70755,NA,NA,NA,"00000058",NA,"1980-1989",228497.1328125,3874.00547199548,-116.647785645823,32.8850941480016,15.4916015625
10924,1987,"CA","CCO Contract County","MRN","BIG ROCK","00000973",1987-07-03 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",406.8158,NA,NA,NA,"00000027",NA,"1980-1989",2659193.69140625,10361.610947493,-122.603517655484,38.0500369208367,13.228662109375
10942,1987,"CA","CDF CAL FIRE (State)","MVU","ASSIST#101","00001981",1987-07-04 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",279.6786,NA,NA,NA,"00010150",NA,"1980-1989",1614407.18359375,11289.8945844551,-114.607957523005,33.0238690424573,30.914697265625
11035,1987,"CA","NPS National Park Service","KNP","JO","00000000",1987-07-04 07:00:00,1987-11-13 08:00:00,"Lightning","Unknown","Resource Benefit (Wildland Fire Use)",30.47485,NA,NA,NA,"00000053",NA,"1980-1989",192018.84765625,2621.50320724922,-118.754661648945,36.6600029054689,7.90249023437502
10993,1987,"CA","CDF CAL FIRE (State)","MVU","PARK #2","00001943",1987-07-06 07:00:00,NA,"Arson",NA,"Suppression (Wildfire)",106.4598,NA,NA,NA,"00000523",NA,"1980-1989",612052.55078125,4229.6911197819,-116.865748469195,32.8433902672464,16.321435546875
