"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
9885,1993,"CA","CCO Contract County","LAC","KIRK HILLS","00000000",1993-05-11 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",6.378438,NA,NA,NA,"00000000",NA,"1990-1999",37784.33984375,720.845205787296,-117.749103926968,34.1506800695966,15.668115234375
9786,1993,"CA","USF U.S. Forest Service","SQF","POWER","00000000",1993-05-12 07:00:00,1993-05-12 07:00:00,"Arson","Unknown","Suppression (Wildfire)",481.8022,NA,NA,NA,"00000009",NA,"1990-1999",2944424.12109375,8299.25400940105,-118.781637265151,35.4469106453814,12.02578125
9788,1993,"CA","USF U.S. Forest Service","SQF","RICBAR","00000000",1993-05-12 07:00:00,1993-05-12 07:00:00,"Arson","Unknown","Suppression (Wildfire)",445.4568,NA,NA,NA,"00000008",NA,"1990-1999",2723727.3671875,7184.14610292966,-118.727785094504,35.4680863888711,11.31533203125
9790,1993,"CA","CDF CAL FIRE (State)","SLU","MCMILLAN","00003196",1993-05-12 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",416.6082,NA,NA,NA,"00000000",NA,"1990-1999",2560556.99609375,7512.7661968655,-120.388526272161,35.6773350889712,8.90810546875002
9797,1993,"CA","CCO Contract County","KRN","POWER","00000000",1993-05-12 07:00:00,NA,"Arson",NA,"Suppression (Wildfire)",319.4713,NA,NA,NA,"00000000",NA,"1990-1999",1952430.91796875,6728.66399024775,-118.778265045701,35.4480598177444,11.96767578125
9747,1993,"CA","CDF CAL FIRE (State)","MVU","EAGLE","00001642",1993-05-14 07:00:00,NA,"Campfire",NA,"Suppression (Wildfire)",5204.022,NA,NA,NA,"00000208",NA,"1990-1999",30009828.75,56719.1990064895,-116.748566118339,32.9793464997328,15.479638671875
9851,1993,"CA","USF U.S. Forest Service","SQF","FIRST","00000000",1993-05-16 07:00:00,1993-05-16 07:00:00,"Arson","Unknown","Suppression (Wildfire)",54.83931,NA,NA,NA,"00000013",NA,"1990-1999",340126.875,2500.04131783319,-118.771290682627,36.0403176186314,15.01357421875
9808,1993,"CA","BLM Bureau of Land Management","BBD","RIDGE","00000000",1993-05-17 07:00:00,1993-05-17 07:00:00,"Equipment Use","Unknown","Suppression (Wildfire)",238.0318,NA,NA,NA,"0000D203",NA,"1990-1999",1447856.0546875,6008.19119082349,-119.581309628796,35.2554000301683,22.236474609375
9894,1993,"CA","CCO Contract County","LAC","RUDELL","00000000",1993-05-19 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",3.751441,NA,NA,NA,"00000000",NA,"1990-1999",22246.16796875,962.053198269422,-118.288371858145,34.1957854790003,16.021630859375
9899,1993,"CA","CCO Contract County","LAC","CAMINITO","00000000",1993-05-22 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",1.613384,NA,NA,NA,"00000000",NA,"1990-1999",9561.484375,520.12761096455,-118.218140069887,34.1693527204439,15.719140625
